Sentence #,Word,Tag
Sentence: 545,Lipid,B-Matter
,fractions,I-Matter
,are,O
,not,O
,comparable,O
,to,O
,taxonomic,O
,units,O
,",",O
,but,O
,may,O
,be,O
,used,O
,to,O
,roughly,O
,quantify,O
,functional,O
,components,O
,of,O
,soil,B-Organism
,microbes,I-Organism
,.,O
Sentence: 546,The,O
,species,B-Organism
,richness,O
,",",O
,diversity,O
,",",O
,and,O
,functional,O
,group,O
,richness,O
,of,O
,dung,O
,beetles,O
,in,O
,riparian,B-Environment
,reserves,I-Environment
,were,O
,significantly,O
,higher,O
,than,O
,in,O
,oil,B-Matter
,palm,I-Matter
,",",O
,but,O
,lower,O
,than,O
,in,O
,adjacent,O
,logged,O
,forests,B-Environment
,.,O
Sentence: 547,The,O
,interaction,O
,between,O
,taxonomic,O
,and,O
,functional,O
,diversity,O
,with,O
,regard,O
,to,O
,the,O
,behaviour,O
,of,O
,communities,O
,exposed,O
,to,O
,environmental,O
,stress,O
,may,O
,help,O
,understand,O
,some,O
,of,O
,the,O
,seemingly,O
,contrasting,O
,findings,O
,of,O
,past,O
,research,O
,.,O
Sentence: 548,Around,O
,the,O
,Gutianshan,O
,NRR,O
,extensive,B-Phenomena
,deforestation,I-Phenomena
,has,O
,occurred,O
,during,O
,the,O
,Great,O
,Leap,O
,Forward,O
,in,O
,the,O
,1950s,O
,",",O
,as,O
,in,O
,most,O
,parts,O
,of,O
,Southeast,B-Location
,China,I-Location
,.,O
Sentence: 549,Rarefaction,O
,curves,O
,show,O
,the,O
,increase,O
,in,O
,species,B-Organism
,number,O
,with,O
,an,O
,increase,O
,of,O
,sampled,O
,individuals,O
,.,O
Sentence: 550,``,O
,2,O
,2,O
,means,O
,",",O
,that,O
,we,O
,are,O
,at,O
,site,O
,B,O
,.,O
Sentence: 551,Helper,O
,(,O
,age,B-Quality
,class,I-Quality
,),O
,",",O
,age,B-Quality
,class,I-Quality
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,age,B-Quality
,class,I-Quality
,:,O
,age,B-Quality
,of,O
,CSP,O
,out,O
,of,O
,three,O
,categories,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,age,B-Quality
,of,O
,CSP,O
,out,O
,of,O
,three,O
,categories,O
,Abundance,B-Quality
,(,O
,abundance,B-Quality
,),O
,",",O
,abundance,B-Quality
,Number,O
,of,O
,individuals,O
,determined,O
,for,O
,the,O
,respective,O
,category,O
,.,O
Sentence: 552,(,O
,bio_root45,O
,:,O
,Biological,B-Phenomena
,activity,I-Phenomena
,/,O
,Root,B-Quality
,intensity,I-Quality
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,bio_root45,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 553,(,O
,2010,O
,),O
,estimated,O
,leave,O
,damage,O
,in,O
,percent,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,(,O
,Biomass_Above,O
,),O
,",",O
,g,O
,Biomass_Above,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,;,O
,Productivity,B-Quality
,;,O
,Stocks,O
,(,O
,Biomass_Above,O
,:,O
,aboveground,B-Quality
,dry,I-Quality
,matter,I-Quality
,biomass,I-Quality
,in,O
,Sep.,O
,2016,O
,),O
,dimensionless,O
,real,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,;,O
,Productivity,B-Quality
,;,O
,Stocks,O
,aboveground,B-Quality
,dry,I-Quality
,matter,I-Quality
,biomass,I-Quality
,in,O
,Sep.,O
,2016,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,(,O
,Biomass_Below,O
,),O
,",",O
,Biomass_Below,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,;,O
,Productivity,B-Quality
,;,O
,Stocks,O
,(,O
,Biomass_Below,O
,:,O
,belowground,B-Quality
,dry,I-Quality
,matter,I-Quality
,biomass,I-Quality
,in,O
,Sep.,O
,2016,O
,),O
,dimensionless,O
,real,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,Above,O
,and,O
,below,B-Quality
,ground,I-Quality
,biomass,I-Quality
,measurement,O
,;,O
,Productivity,B-Quality
,;,O
,Stocks,O
,belowground,B-Quality
,dry,I-Quality
,matter,I-Quality
,biomass,I-Quality
,in,O
,Sep.,O
,2016,O
,Leaf,B-Quality
,Area,I-Quality
,Index,I-Quality
,(,O
,LAI,O
,),O
,(,O
,LAI,O
,),O
,",",O
,LAI,O
,Leaf,B-Quality
,area,I-Quality
,index,I-Quality
,(,O
,LAI,O
,),O
,is,O
,a,O
,dimensionless,O
,quantity,O
,that,O
,characterizes,O
,plant,B-Environment
,canopies,I-Environment
,.,O
Sentence: 554,No,O
,organisms,B-Organism
,described,O
,.,O
Sentence: 555,Except,O
,in,O
,rare,O
,and,O
,noted,O
,exceptions,O
,made,O
,by,O
,curators,O
,",",O
,sequences,O
,used,O
,in,O
,HoloBee,O
,were,O
,obtained,O
,from,O
,",",O
,or,O
,in,O
,association,O
,with,O
,",",O
,Apis,O
,mellifera,O
,(,O
,Western,O
,honey,B-Organism
,bee,I-Organism
,),O
,as,O
,well,O
,as,O
,other,O
,honey,B-Organism
,bee,I-Organism
,species,I-Organism
,where,O
,available,O
,(,O
,e.g,O
,.,O
Sentence: 556,--,O
,b,O
,),O
,Quantify,O
,carbon,B-Matter
,and,O
,nitrogen,B-Quality
,stocks,I-Quality
,in,O
,aboveground,B-Environment
,CWD,O
,as,O
,a,O
,component,O
,of,O
,a,O
,full,O
,carbon,B-Matter
,and,O
,nitrogen,B-Quality
,budget,I-Quality
,.,O
Sentence: 557,Maximizing,O
,species,B-Phenomena
,conservation,I-Phenomena
,in,O
,continental,O
,Ecuador,O
,:,O
,a,O
,case,O
,of,O
,systematic,O
,conservation,B-Phenomena
,planning,O
,for,O
,biodiverse,O
,regions,O
,Ecuador,O
,has,O
,the,O
,largest,O
,number,O
,of,O
,species,B-Organism
,by,O
,area,B-Quality
,worldwide,O
,",",O
,but,O
,also,O
,a,O
,low,O
,representation,O
,of,O
,species,B-Organism
,within,O
,its,O
,protected,O
,areas,O
,.,O
Sentence: 558,Here,O
,",",O
,we,O
,made,O
,use,O
,of,O
,the,O
,forest,B-Environment
,ecosystem,B-Environment
,model,O
,LPJ-GUESS,O
,LPJ-GUESS,O
,parametrized,O
,with,O
,empirical,O
,trait,B-Quality
,data,O
,",",O
,which,O
,creates,O
,output,O
,of,O
,individual,O
,performance,O
,",",O
,community,B-Environment
,assembly,O
,",",O
,stand-,O
,level,O
,states,O
,and,O
,processes,O
,.,O
Sentence: 559,References,O
,Cited,O
,:,O
,Greene,O
,",",O
,H.G.,O
,",",O
,Bizzarro,O
,",",O
,J.J.,O
,",",O
,O'Connell,O
,",",O
,V.M.,O
,",",O
,and,O
,Brylinsky,O
,",",O
,C.K.,O
,",",O
,2007,O
,",",O
,Construction,O
,of,O
,digital,O
,potential,O
,marine,B-Environment
,benthic,I-Environment
,habitat,I-Environment
,maps,O
,using,O
,a,O
,coded,O
,classification,O
,scheme,O
,and,O
,its,O
,application,O
,",",O
,in,O
,Todd,O
,",",O
,B.J.,O
,",",O
,and,O
,Greene,O
,",",O
,H.G.,O
,",",O
,eds.,O
,",",O
,Mapping,O
,the,O
,seafloor,O
,for,O
,habitat,B-Environment
,characterization,O
,:,O
,Geological,O
,Association,O
,of,O
,Canada,O
,Special,O
,Paper,O
,47,O
,",",O
,p.,O
,141-155,O
,.,O
Sentence: 560,For,O
,each,O
,species,B-Organism
,",",O
,3,O
,monoculture,O
,plots,O
,were,O
,selected,O
,at,O
,each,O
,site,O
,and,O
,used,O
,for,O
,subplot,O
,implementation,O
,according,O
,to,O
,the,O
,project-specific,O
,experimental,O
,setup,O
,.,O
Sentence: 561,The,O
,presence,O
,of,O
,earthworms,B-Organism
,reduced,O
,toxicity,B-Quality
,to,O
,BDE-209,O
,",",O
,whereas,O
,ryegrass,O
,did,O
,not,O
,.,O
Sentence: 562,DESCRIPTION,O
,Greenland,O
,-,O
,Environment,B-Environment
,SUMMARY,O
,Contains,O
,data,O
,from,O
,the,O
,World,O
,Bank,O
,s,O
,data,O
,portal,O
,.,O
Sentence: 563,Four,O
,Decades,O
,of,O
,Andean,O
,Timberline,O
,Migration,O
,and,O
,Implications,O
,for,O
,Biodiversity,O
,Loss,O
,with,O
,Climate,B-Phenomena
,Change,I-Phenomena
,Rapid,O
,21st-century,O
,climate,B-Phenomena
,change,I-Phenomena
,may,O
,lead,O
,to,O
,large,O
,population,O
,decreases,O
,and,O
,extinction,O
,in,O
,tropical,O
,montane,O
,cloud,O
,forest,B-Environment
,species,B-Organism
,in,O
,the,O
,Andes,O
,.,O
Sentence: 564,Several,O
,genera,O
,were,O
,highly,O
,represented,O
,and/or,O
,found,O
,at,O
,least,O
,in,O
,two,O
,sites,O
,",",O
,underlying,O
,that,O
,these,O
,bacteria,B-Organism
,could,O
,be,O
,able,O
,to,O
,multiply,O
,within,O
,FLA.,O
,Our,O
,method,O
,is,O
,therefore,O
,useful,O
,to,O
,identify,O
,FLA,O
,microbiome,O
,and,O
,could,O
,be,O
,applied,O
,to,O
,other,O
,networks,O
,to,O
,have,O
,a,O
,more,O
,comprehensive,O
,view,O
,of,O
,intra-,O
,amoebal,O
,diversity,O
,.,O
Sentence: 565,Our,O
,results,O
,show,O
,that,O
,actions,O
,to,O
,address,O
,climate,B-Phenomena
,adaptation,O
,will,O
,need,O
,to,O
,be,O
,spatially,O
,appropriate,O
,",",O
,and,O
,that,O
,in,O
,some,O
,regions,O
,a,O
,complex,O
,suite,O
,of,O
,factors,O
,driving,O
,climate,B-Phenomena
,change,I-Phenomena
,vulnerability,O
,will,O
,need,O
,to,O
,be,O
,addressed,O
,.,O
Sentence: 566,Additionally,O
,",",O
,we,O
,observed,O
,the,O
,human,B-Organism
,microbiota,I-Organism
,exhibit,O
,both,O
,cosmopolitan,O
,and,O
,endemic,O
,features,O
,.,O
Sentence: 567,If,O
,the,O
,top,B-Quality
,diameter,I-Quality
,is,O
,not,O
,given,O
,",",O
,then,O
,it,O
,is,O
,3,O
,cm,O
,in,O
,diameter,B-Quality
,diameter,B-Quality
,at,O
,the,O
,top,O
,of,O
,woodWoody,O
,debris,O
,dimensions,O
,Helper,O
,(,O
,dtop.remark.kn,O
,),O
,",",O
,dimensionless,O
,dtop.remark.kn,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,(,O
,dtop.remark.kn,O
,:,O
,remark,O
,on,O
,dtop,O
,by,O
,Karin,O
,",",O
,",",O
,mostly,O
,copying,O
,those,O
,entries,O
,that,O
,could,O
,not,O
,be,O
,converted,O
,to,O
,numbersHelper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,),O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,Helper,O
,Helper,O
,column,O
,to,O
,understand,O
,other,O
,columns,O
,in,O
,this,O
,data,O
,set,O
,remark,O
,on,O
,dtop,O
,by,O
,Karin,O
,",",O
,",",O
,mostly,O
,copying,O
,those,O
,entries,O
,that,O
,could,O
,not,O
,be,O
,converted,O
,to,O
,numbersHelper,O
,;,O
,Datagroup,O
,description,O
,:,O
,Helper,O
,Woody,B-Quality
,debris,I-Quality
,dimensions,I-Quality
,(,O
,length,B-Quality
,),O
,",",O
,meter,O
,length,B-Quality
,Woody,I-Quality
,debris,I-Quality
,dimensions,O
,consist,O
,of,O
,base,B-Quality
,diameter,I-Quality
,",",O
,top,B-Quality
,diameter,I-Quality
,",",O
,and,O
,length,B-Quality
,.,O
Sentence: 568,There,O
,is,O
,no,O
,enhancement,O
,of,O
,biological,O
,productivity,O
,over,O
,the,O
,MAR,O
,;,O
,oceanic,B-Environment
,bathypelagic,I-Environment
,species,B-Organism
,are,O
,replaced,O
,by,O
,benthic,O
,fauna,O
,otherwise,O
,unable,O
,to,O
,survive,O
,in,O
,the,O
,mid,O
,ocean,B-Environment
,.,O
Sentence: 569,Angle,O
,(,O
,direction,O
,CWD,O
,),O
,",",O
,degree,O
,direction,O
,CWD,O
,the,O
,angle,O
,from,O
,the,O
,base,B-Environment
,along,O
,an,O
,object,O
,to,O
,its,O
,top,O
,(,O
,e.g,O
,.,O
Sentence: 570,Mind,O
,that,O
,the,O
,cover,O
,values,O
,only,O
,apply,O
,to,O
,the,O
,central,O
,subplot,O
,.,O
Sentence: 571,Rain,B-Matter
,was,O
,captured,O
,in,O
,open,O
,field,B-Environment
,and,O
,in,O
,vegetated,O
,conditions,O
,parallel,O
,to,O
,measurements,O
,in,O
,the,O
,Comparative,O
,study,O
,plots,O
,(,O
,CSPs,O
,),O
,.,O
Sentence: 572,The,O
,secondary,O
,aim,O
,was,O
,to,O
,highlight,O
,the,O
,contribution,O
,each,O
,geographic,O
,area,B-Quality
,has,O
,to,O
,each,O
,database,O
,.,O
Sentence: 573,Specific,O
,regulations,O
,are,O
,in,O
,place,O
,relating,O
,to,O
,Pacific,B-Organism
,oysters,I-Organism
,(,O
,Crassostrea,B-Organism
,gigas,I-Organism
,),O
,to,O
,prevent,O
,the,O
,introduction,O
,of,O
,ostreid,O
,herpesvirus,O
,into,O
,certain,O
,areas,O
,of,O
,Ireland,B-Location
,and,O
,the,O
,United,B-Location
,Kingdom,I-Location
,.,O
Sentence: 574,(,O
,ped_con37,O
,:,O
,Pedogenic,O
,features,O
,/,O
,Consistence,O
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,ped_con37,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 575,Indicators,O
,:,O
,Access,O
,to,O
,electricity,O
,",",O
,Adjusted,O
,savings,O
,",",O
,Agricultural,B-Environment
,land,I-Environment
,",",O
,Agricultural,B-Phenomena
,methane,I-Phenomena
,emissions,I-Phenomena
,",",O
,Agricultural,B-Phenomena
,nitrous,I-Phenomena
,oxide,I-Phenomena
,emissions,I-Phenomena
,",",O
,Arable,B-Environment
,land,I-Environment
,",",O
,Bird,O
,species,O
,",",O
,CO2,B-Phenomena
,emissions,I-Phenomena
,",",O
,CO2,B-Phenomena
,emissions,I-Phenomena
,from,O
,gaseous,O
,fuel,B-Phenomena
,consumption,I-Phenomena
,",",O
,CO2,B-Phenomena
,emissions,I-Phenomena
,from,O
,liquid,O
,fuel,B-Phenomena
,consumption,I-Phenomena
,",",O
,CO2,B-Phenomena
,emissions,I-Phenomena
,from,O
,solid,O
,fuel,B-Phenomena
,consumption,I-Phenomena
,",",O
,Capture,O
,fisheries,O
,production,O
,",",O
,Coal,B-Quality
,rents,I-Quality
,",",O
,Energy,B-Phenomena
,related,I-Phenomena
,methane,I-Phenomena
,emissions,I-Phenomena
,",",O
,Fish,B-Organism
,species,I-Organism
,",",O
,Forest,B-Environment
,area,I-Environment
,",",O
,Forest,B-Quality
,rents,I-Quality
,",",O
,Land,B-Environment
,area,I-Environment
,",",O
,Land,B-Environment
,area,I-Environment
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,",",O
,Mammal,B-Organism
,species,I-Organism
,",",O
,Marine,B-Environment
,protected,I-Environment
,areas,I-Environment
,",",O
,Methane,B-Phenomena
,emissions,I-Phenomena
,",",O
,Methane,B-Phenomena
,emissions,I-Phenomena
,in,O
,energy,O
,sector,O
,",",O
,Mineral,B-Quality
,rents,I-Quality
,",",O
,Natural,B-Quality
,gas,I-Quality
,rents,I-Quality
,",",O
,Nitrous,B-Phenomena
,oxide,I-Phenomena
,emissions,I-Phenomena
,",",O
,Nitrous,B-Phenomena
,oxide,I-Phenomena
,emissions,I-Phenomena
,in,O
,energy,O
,sector,O
,",",O
,Oil,B-Matter
,rents,O
,",",O
,PM2.5,O
,air,B-Phenomena
,pollution,I-Phenomena
,",",O
,People,O
,practicing,O
,open,B-Phenomena
,defecation,I-Phenomena
,",",O
,People,O
,using,O
,at,O
,least,O
,basic,O
,drinking,B-Matter
,water,I-Matter
,services,O
,",",O
,People,O
,using,O
,at,O
,least,O
,basic,O
,sanitation,O
,services,O
,",",O
,People,O
,using,O
,safely,O
,managed,O
,drinking,B-Matter
,water,I-Matter
,services,O
,",",O
,People,O
,using,O
,safely,O
,managed,O
,sanitation,O
,services,O
,",",O
,Plant,B-Organism
,species,I-Organism
,",",O
,Population,B-Quality
,living,O
,in,O
,areas,O
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,",",O
,Renewable,B-Quality
,electricity,I-Quality
,output,I-Quality
,",",O
,Renewable,B-Phenomena
,energy,I-Phenomena
,consumption,I-Phenomena
,",",O
,Renewable,B-Matter
,internal,I-Matter
,freshwater,I-Matter
,resources,I-Matter
,",",O
,Renewable,B-Quality
,internal,I-Quality
,freshwater,I-Quality
,resources,I-Quality
,per,I-Quality
,capita,I-Quality
,",",O
,Rural,B-Environment
,land,I-Environment
,area,I-Environment
,",",O
,Rural,B-Environment
,land,I-Environment
,area,I-Environment
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,",",O
,Rural,B-Quality
,population,I-Quality
,living,O
,in,O
,areas,O
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,",",O
,Surface,O
,area,B-Quality
,",",O
,Terrestrial,B-Quality
,and,O
,marine,B-Environment
,protected,I-Environment
,areas,I-Environment
,",",O
,Terrestrial,B-Environment
,protected,I-Environment
,areas,I-Environment
,",",O
,Total,O
,fisheries,O
,production,O
,",",O
,Total,O
,natural,B-Quality
,resources,I-Quality
,rents,I-Quality
,",",O
,Urban,B-Environment
,land,I-Environment
,area,I-Environment
,",",O
,Urban,B-Environment
,land,I-Environment
,area,I-Environment
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,",",O
,Urban,O
,population,O
,living,O
,in,O
,areas,O
,where,O
,elevation,B-Quality
,is,O
,below,O
,5,O
,meters,O
,Methodology,O
,-,O
,Registry,O
Sentence: 576,percent,O
,of,O
,soil,O
,contact,O
,of,O
,the,O
,wood,O
,Mortality,O
,cause,O
,of,O
,downed,O
,wood,B-Matter
,(,O
,mc,O
,),O
,",",O
,dimensionless,O
,mc,O
,MC,O
,(,O
,mortality,O
,cause,O
,),O
,:,O
,This,O
,indicates,O
,the,O
,mortality,O
,cause,O
,if,O
,it,O
,is,O
,clearly,O
,identifyable,O
,.,O
Sentence: 577,depth,B-Quality
,(,O
,lower,O
,boundary,O
,),O
,of,O
,soil,B-Environment
,horizon,I-Environment
,Grain,B-Quality
,size,I-Quality
,distribution,I-Quality
,(,O
,csa,O
,),O
,",",O
,Mass,O
,%,O
,csa,O
,Wikipedia,O
,on,O
,soil,B-Environment
,classification,O
,:,O
,Engineers,O
,",",O
,typically,O
,geotechnical,O
,engineers,O
,",",O
,classify,O
,soils,B-Environment
,according,O
,to,O
,their,O
,engineering,O
,properties,O
,as,O
,they,O
,relate,O
,to,O
,use,O
,for,O
,foundation,O
,support,O
,or,O
,building,O
,material,O
,.,O
Sentence: 578,(,O
,BA18,O
,:,O
,basal,B-Quality
,area,I-Quality
,in,O
,2018,O
,),O
,dimensionless,O
,real,O
,Basal,B-Quality
,area,I-Quality
,Basal,B-Quality
,area,I-Quality
,is,O
,calculated,O
,as,O
,the,O
,area,B-Quality
,at,O
,breastheight,O
,of,O
,a,O
,given,O
,tree,B-Organism
,and,O
,can,O
,be,O
,summed,O
,up,O
,to,O
,estimate,O
,the,O
,tree,B-Quality
,mass,I-Quality
,in,O
,a,O
,given,O
,plot,O
,.,O
Sentence: 579,(,O
,Northness,O
,:,O
,Northness,O
,of,O
,the,O
,subplot,O
,),O
,dimensionless,O
,real,O
,Aspect,O
,Aspect,O
,or,O
,exposition,O
,is,O
,the,O
,direction,O
,a,O
,slope,O
,is,O
,facing,O
,and,O
,tends,O
,to,O
,be,O
,related,O
,to,O
,the,O
,amount,O
,of,O
,radiation,B-Quality
,and,O
,humidity,B-Quality
,a,O
,plot,O
,receives,O
,.,O
Sentence: 580,See,O
,Materials,O
,and,O
,Methods,O
,in,O
,the,O
,corresponding,O
,mansucript,O
,.,O
Sentence: 581,Using,O
,a,O
,combination,O
,of,O
,sugar,B-Matter
,composition,B-Quality
,analyses,O
,",",O
,metagenomics,O
,",",O
,and,O
,whole-genome,O
,sequencing,O
,",",O
,we,O
,reveal,O
,that,O
,the,O
,fungus,B-Organism
,garden,B-Environment
,microbiome,O
,of,O
,leaf-cutter,O
,ants,B-Organism
,is,O
,composed,O
,of,O
,a,O
,diverse,O
,community,B-Environment
,of,O
,bacteria,B-Organism
,with,O
,high,O
,plant,B-Organism
,biomass-degrading,O
,capacity,B-Quality
,.,O
Sentence: 582,--,O
,-,O
,Crown,B-Quality
,length,I-Quality
,is,O
,calculated,O
,as,O
,the,O
,total,B-Quality
,tree,I-Quality
,height,I-Quality
,minus,O
,the,O
,height,B-Quality
,of,O
,the,O
,bifurcation,O
,point,O
,",",O
,The,O
,crown,O
,ratio,O
,was,O
,calculated,O
,as,O
,crown,B-Quality
,length,I-Quality
,divided,O
,by,O
,the,O
,total,B-Quality
,height,I-Quality
,of,O
,the,O
,tree,B-Quality
,relative,I-Quality
,crown,I-Quality
,displacement,I-Quality
,crown,O
,mirror,O
,",",O
,Vertex,O
,Forester,O
,Vegetation,B-Quality
,layer,I-Quality
,height,I-Quality
,(,O
,can_hi,O
,),O
,",",O
,dimensionless,O
,can_hi,O
,In,O
,the,O
,CSPs,O
,",",O
,tree,B-Organism
,and,O
,shrub,B-Quality
,layer,I-Quality
,height,I-Quality
,was,O
,estimated,O
,as,O
,mean,O
,value,O
,from,O
,four,O
,different,O
,spots,O
,within,O
,the,O
,CSP,O
,",",O
,with,O
,simultaneous,O
,estimates,O
,by,O
,four,O
,different,O
,researchers,O
,.,O
Sentence: 583,Around,O
,the,O
,Gutianshan,O
,NRR,O
,extensive,O
,deforestation,B-Phenomena
,has,O
,occurred,O
,during,O
,the,O
,Great,O
,Leap,O
,Forward,O
,in,O
,the,O
,1950s,O
,",",O
,as,O
,in,O
,most,O
,parts,O
,of,O
,Southeast,B-Location
,China,I-Location
,.,O
Sentence: 584,1/1/2010,O
,0:00:00,O
,UTC,O
,-,O
,1/1/2016,O
,0:00:00,O
,UTC,O
,2010-2016,O
,Trees,O
,Data,O
,for,O
,Fichtner,O
,et,O
,.,O
Sentence: 585,The,O
,attached,O
